0,-21.261753383458647,5.119012414757825,0.99998844,3.3390338e-06,1.5078708e-06,6.7012293e-06,1.6170166e-08,5.6194014e-18,12985644.389597923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08796286539603994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5119012414757825,0.15558000000000002,0.398865,0.6110869999999999,0.9576849999999999,1.4318089999999999,2.123065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791666666666666
0,-0.15000000000000002,0.0,0.99997735,1.6269689e-05,1.3879031e-06,5.058143e-06,5.480948e-09,2.3832296e-18,12987465.44922373,0.0,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6178940374191292,0.0,0.0,0.0,0.0,0.0,0.0,0.08796286539603994,0.08543377591544211,0.0,0.0,0.0,0.0,0.0,0.0,0.5119012414757825,0.18210596258087078,0.139857,0.350812,0.5710510000000001,0.877771,1.300868,2.177073,0.0,0.15558000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.9583333333333334
0,0.3,0.0,0.9999713,2.57671e-05,7.858008e-07,2.1419191e-06,1.4712344e-09,1.4435699e-18,12989110.556410301,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.4,0.6178940374191292,0.8533833187620214,0.0,0.0,0.0,0.0,0.0,0.08796286539603994,0.08543377591544211,0.08501391346511958,0.0,0.0,0.0,0.0,0.0,0.5119012414757825,0.18210596258087078,0.16451071865710787,0.155432,0.382355,0.617681,0.933276,1.520281,2.160877,0.15558000000000002,0.139857,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.9583333333333334,0.9375
0,0.3,0.0,0.99612695,0.0038632117,2.5923775e-06,7.2594726e-06,2.131168e-09,6.5557955e-18,12990929.959802503,0.0,0.0,0.0,0.0,0.1744186046511628,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.0,0.4,0.6178940374191292,0.8533833187620214,1.0714429795418778,0.0,0.0,0.0,0.0,0.08796286539603994,0.08543377591544211,0.08501391346511958,0.08543020237635758,0.0,0.0,0.0,0.0,0.5119012414757825,0.18210596258087078,0.16451071865710787,0.18194033922014338,0.163442,0.41156099999999995,0.6528740000000001,0.996749,1.472558,2.233056,0.139857,0.155432,0.0,0.0,0.0,0.0,0.9791666666666666,0.9583333333333334,0.9375,0.9166666666666666
1,0.3,0.0,0.76228803,0.23768763,8.3518835e-06,1.601012e-05,3.7292507e-09,1.1680838e-16,12992839.001243314,0.0,0.0,0.0,0.1744186046511628,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.4,0.6178940374191292,0.8533833187620214,1.0714429795418778,1.2805388354607448,0.0,0.0,0.0,0.08796286539603994,0.08543377591544211,0.08501391346511958,0.08543020237635758,0.08561469463467393,0.0,0.0,0.0,0.5119012414757825,0.18210596258087078,0.16451071865710787,0.18194033922014338,0.19090414408113304,0.126289,0.318564,0.5203150000000001,0.801058,1.22426,1.941625,0.155432,0.163442,0.0,0.0,0.0,0.9791666666666666,0.9583333333333334,0.9375,0.9166666666666666,0.8958333333333334
1,0.3,0.0,0.033424895,0.96652913,1.3994755e-05,3.2070995e-05,4.521484e-09,5.8332734e-16,12996483.976938365,0.0,0.0,0.1744186046511628,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.1744186046511628,0.0,0.0,0.4,0.6178940374191292,0.8533833187620214,1.0714429795418778,1.2805388354607448,1.3160412659555867,0.0,0.0,0.08796286539603994,0.08543377591544211,0.08501391346511958,0.08543020237635758,0.08561469463467393,0.0873981136369393,0.0,0.0,0.5119012414757825,0.18210596258087078,0.16451071865710787,0.18194033922014338,0.19090414408113304,0.36449756950515827,0.153295,0.352642,0.561791,0.905515,1.388403,2.1575349999999998,0.163442,0.126289,0.0,0.0,0.9791666666666666,0.9583333333333334,0.9375,0.9166666666666666,0.8958333333333334,0.875
1,0.75,0.0,0.011794289,0.98810077,2.0217078e-05,8.465337e-05,8.285957e-09,6.841424e-16,13000510.31161226,0.0,0.1744186046511628,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.1744186046511628,0.1744186046511628,0.0,0.4,0.6178940374191292,0.8533833187620214,1.0714429795418778,1.2805388354607448,1.3160412659555867,1.313407798566183,0.0,0.08796286539603994,0.08543377591544211,0.08501391346511958,0.08543020237635758,0.08561469463467393,0.0873981136369393,0.08758387679157956,0.0,0.5119012414757825,0.18210596258087078,0.16451071865710787,0.18194033922014338,0.19090414408113304,0.36449756950515827,0.4026334673894037,0.17384899999999998,0.437162,0.709534,1.0604870000000002,1.638769,2.290172,0.126289,0.153295,0.0,0.9791666666666666,0.9583333333333334,0.9375,0.9166666666666666,0.8958333333333334,0.875,0.8541666666666666
1,0.75,0.0,0.0058459733,0.99403256,2.8359547e-05,9.310025e-05,1.1183413e-08,2.9398584e-15,13005482.489965118,0.1744186046511628,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.1744186046511628,0.1744186046511628,0.1744186046511628,0.4,0.6178940374191292,0.8533833187620214,1.0714429795418778,1.2805388354607448,1.3160412659555867,1.313407798566183,1.2161899632802937,0.08796286539603994,0.08543377591544211,0.08501391346511958,0.08543020237635758,0.08561469463467393,0.0873981136369393,0.08758387679157956,0.08792162488472315,0.5119012414757825,0.18210596258087078,0.16451071865710787,0.18194033922014338,0.19090414408113304,0.36449756950515827,0.4026334673894037,0.4972178352858891,0.15071,0.374758,0.584846,0.852833,1.348011,2.055469,0.153295,0.17384899999999998,0.9791666666666666,0.9583333333333334,0.9375,0.9166666666666666,0.8958333333333334,0.875,0.8541666666666666,0.8333333333333334
1,0.75,0.0,0.012806336,0.9871021,2.1072286e-05,7.04287e-05,8.819747e-09,1.2533909e-15,13009756.319655623,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.1744186046511628,0.1744186046511628,0.1744186046511628,0.1744186046511628,0.6178940374191292,0.8533833187620214,1.0714429795418778,1.2805388354607448,1.3160412659555867,1.313407798566183,1.2161899632802937,1.1888069942297603,0.08543377591544211,0.08501391346511958,0.08543020237635758,0.08561469463467393,0.0873981136369393,0.08758387679157956,0.08792162488472315,0.08768669487054105,0.18210596258087078,0.16451071865710787,0.18194033922014338,0.19090414408113304,0.36449756950515827,0.4026334673894037,0.4972178352858891,0.4273829690505333,0.13910499999999998,0.36279500000000003,0.560821,0.913888,1.4297650000000002,2.169201,0.17384899999999998,0.15071,0.9583333333333334,0.9375,0.9166666666666666,0.8958333333333334,0.875,0.8541666666666666,0.8333333333333334,0.8125
1,0.75,0.0,0.029260525,0.9706551,1.9873163e-05,6.4431435e-05,8.898604e-09,1.2347235e-15,13013896.27419313,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.1744186046511628,0.1744186046511628,0.1744186046511628,0.1744186046511628,0.1744186046511628,0.8533833187620214,1.0714429795418778,1.2805388354607448,1.3160412659555867,1.313407798566183,1.2161899632802937,1.1888069942297603,1.1748115404791046,0.08501391346511958,0.08543020237635758,0.08561469463467393,0.0873981136369393,0.08758387679157956,0.08792162488472315,0.08768669487054105,0.08763260483012619,0.16451071865710787,0.18194033922014338,0.19090414408113304,0.36449756950515827,0.4026334673894037,0.4972178352858891,0.4273829690505333,0.4139954537506557,0.14184,0.35322000000000003,0.60741,0.939819,1.354548,2.1735219999999997,0.15071,0.13910499999999998,0.9375,0.9166666666666666,0.8958333333333334,0.875,0.8541666666666666,0.8333333333333334,0.8125,0.7916666666666666
